TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIL,01/29/2018,MIL vs. PHI,W,240,107,38,80,47.5,11,28,39.3,20,22,90.9,8,34,42,26,6,8,9,19,12
MIL,01/28/2018,MIL @ CHI,W,242,110,41,77,53.2,13,28,46.4,15,25,60,7,36,43,28,11,4,14,16,15
MIL,01/26/2018,MIL vs. BKN,W,241,116,43,83,51.8,12,23,52.2,18,20,90,3,41,44,28,9,6,9,17,25
MIL,01/22/2018,MIL vs. PHX,W,241,109,38,71,53.5,5,17,29.4,28,37,75.7,8,24,32,20,14,5,17,22,4
MIL,01/20/2018,MIL @ PHI,L,240,94,33,82,40.2,10,32,31.3,18,22,81.8,8,27,35,20,10,3,17,20,-22
MIL,01/17/2018,MIL vs. MIA,L,239,101,33,76,43.4,11,28,39.3,24,32,75,5,33,38,23,6,4,9,25,-5
MIL,01/15/2018,MIL @ WAS,W,240,104,38,81,46.9,8,16,50,20,29,69,15,29,44,21,14,6,17,25,9
MIL,01/14/2018,MIL @ MIA,L,239,79,25,79,31.6,4,28,14.3,25,27,92.6,8,32,40,9,8,1,15,23,-18
MIL,01/12/2018,MIL vs. GSW,L,241,94,36,85,42.4,11,28,39.3,11,12,91.7,8,25,33,21,9,6,12,20,-14
MIL,01/10/2018,MIL vs. ORL,W,241,110,45,82,54.9,4,19,21.1,16,25,64,11,36,47,20,4,9,14,21,7
MIL,01/08/2018,MIL @ IND,L,240,96,34,74,45.9,7,27,25.9,21,27,77.8,5,29,34,18,11,4,17,24,-13
MIL,01/06/2018,MIL @ WAS,W,240,110,39,80,48.8,7,22,31.8,25,30,83.3,10,35,45,20,11,6,15,26,7
MIL,01/05/2018,MIL vs. TOR,L,239,110,41,77,53.2,7,17,41.2,21,29,72.4,5,23,28,26,4,4,11,23,-19
MIL,01/03/2018,MIL vs. IND,W,241,122,44,75,58.7,9,17,52.9,25,28,89.3,6,28,34,33,8,5,16,23,21
MIL,01/01/2018,MIL @ TOR,L,265,127,44,93,47.3,13,27,48.1,26,28,92.9,10,33,43,27,9,3,14,23,-4
MIL,12/29/2017,MIL @ OKC,W,239,97,40,85,47.1,9,29,31,8,17,47.1,12,31,43,26,9,7,9,23,2
MIL,12/28/2017,MIL vs. MIN,W,239,102,41,75,54.7,5,15,33.3,15,16,93.8,7,29,36,23,10,0,16,18,6
MIL,12/26/2017,MIL vs. CHI,L,241,106,39,83,47,10,31,32.3,18,24,75,4,37,41,23,2,8,17,21,-9
MIL,12/23/2017,MIL @ CHA,L,240,106,42,87,48.3,8,26,30.8,14,17,82.4,7,28,35,25,4,2,9,32,-8
MIL,12/22/2017,MIL vs. CHA,W,239,109,41,87,47.1,8,29,27.6,19,23,82.6,6,37,43,27,7,5,7,16,5
MIL,12/19/2017,MIL vs. CLE,W,241,119,43,82,52.4,11,29,37.9,22,27,81.5,8,32,40,27,12,3,14,18,3
MIL,12/16/2017,MIL @ HOU,L,240,111,38,82,46.3,8,27,29.6,27,33,81.8,8,32,40,17,12,7,14,34,-4
MIL,12/15/2017,MIL vs. CHI,L,240,109,40,83,48.2,9,33,27.3,20,29,69,9,34,43,24,6,5,11,24,-6
MIL,12/13/2017,MIL @ NOP,L,240,108,44,95,46.3,8,27,29.6,12,19,63.2,15,23,38,23,14,5,9,13,-7
MIL,12/09/2017,MIL vs. UTA,W,240,117,44,81,54.3,7,17,41.2,22,26,84.6,8,33,41,22,8,6,11,29,17
MIL,12/08/2017,MIL vs. DAL,W,240,109,36,79,45.6,8,24,33.3,29,34,85.3,7,33,40,20,10,6,10,24,7
MIL,12/06/2017,MIL vs. DET,W,240,104,39,79,49.4,8,22,36.4,18,26,69.2,13,28,41,22,7,5,12,21,4
MIL,12/04/2017,MIL @ BOS,L,239,100,35,78,44.9,9,21,42.9,21,24,87.5,3,25,28,17,6,2,9,17,-11
MIL,12/02/2017,MIL vs. SAC,W,240,109,34,69,49.3,6,19,31.6,35,42,83.3,9,27,36,20,9,6,15,18,5
MIL,11/30/2017,MIL @ POR,W,240,103,42,87,48.3,6,20,30,13,15,86.7,5,30,35,19,11,5,9,20,12
MIL,11/28/2017,MIL @ SAC,W,241,112,42,71,59.2,9,22,40.9,19,31,61.3,1,37,38,27,13,5,12,22,25
MIL,11/25/2017,MIL @ UTA,L,239,108,41,77,53.2,8,21,38.1,18,23,78.3,8,32,40,19,5,6,16,21,-13
MIL,11/22/2017,MIL @ PHX,W,263,113,42,97,43.3,8,29,27.6,21,31,67.7,13,29,42,19,16,6,14,30,6
MIL,11/20/2017,MIL vs. WAS,L,240,88,35,79,44.3,4,22,18.2,14,19,73.7,6,27,33,17,10,7,9,19,-11
MIL,11/18/2017,MIL @ DAL,L,241,79,28,74,37.8,6,25,24,17,31,54.8,8,30,38,13,8,5,12,25,-32
MIL,11/15/2017,MIL vs. DET,W,240,99,38,78,48.7,8,22,36.4,15,20,75,11,32,43,24,10,16,15,19,4
MIL,11/13/2017,MIL vs. MEM,W,240,110,40,82,48.8,12,22,54.5,18,25,72,10,26,36,23,6,5,9,19,7
MIL,11/11/2017,MIL vs. LAL,W,239,98,35,85,41.2,6,23,26.1,22,26,84.6,9,33,42,16,11,4,12,27,8
MIL,11/10/2017,MIL @ SAS,W,240,94,41,89,46.1,5,18,27.8,7,14,50,11,36,47,27,10,7,13,13,7
MIL,11/07/2017,MIL @ CLE,L,239,119,47,83,56.6,13,30,43.3,12,16,75,8,28,36,29,6,8,16,31,-5
MIL,11/03/2017,MIL @ DET,L,239,96,39,83,47,10,25,40,8,9,88.9,7,29,36,27,6,6,13,24,-9
MIL,11/01/2017,MIL @ CHA,L,240,121,45,91,49.5,19,36,52.8,12,15,80,9,31,40,29,3,3,14,25,-5
MIL,10/31/2017,MIL vs. OKC,L,242,91,32,77,41.6,9,31,29,18,22,81.8,4,27,31,24,8,4,14,22,-12
MIL,10/29/2017,MIL @ ATL,W,241,117,44,81,54.3,13,26,50,16,21,76.2,5,38,43,30,9,3,14,27,11
MIL,10/26/2017,MIL vs. BOS,L,240,89,35,77,45.5,11,25,44,8,14,57.1,2,35,37,22,6,3,16,20,-7
MIL,10/23/2017,MIL vs. CHA,W,241,103,40,85,47.1,9,26,34.6,14,16,87.5,5,37,42,24,8,4,13,27,9
MIL,10/21/2017,MIL vs. POR,W,239,113,42,80,52.5,7,18,38.9,22,30,73.3,7,28,35,22,9,8,14,23,-2
MIL,10/20/2017,MIL vs. CLE,L,240,97,38,82,46.3,11,35,31.4,10,12,83.3,8,22,30,23,9,2,14,17,-19
MIL,10/18/2017,MIL @ BOS,W,238,108,38,76,50,7,21,33.3,25,30,83.3,6,39,45,19,6,4,15,22,8
MIN,04/11/2018,MIN vs. DEN,W,265,112,42,89,47.2,9,23,39.1,19,25,76,8,32,40,24,10,2,8,19,6
MIN,04/09/2018,MIN vs. MEM,W,240,113,42,87,48.3,7,22,31.8,22,26,84.6,18,34,52,27,10,7,17,18,19
MIN,04/06/2018,MIN @ LAL,W,239,113,43,100,43,8,26,30.8,19,26,73.1,18,30,48,25,14,8,5,24,17
MIN,04/05/2018,MIN @ DEN,L,241,96,39,91,42.9,6,24,25,12,16,75,12,35,47,22,4,1,8,19,-4
MIN,04/01/2018,MIN vs. UTA,L,240,97,38,90,42.2,8,24,33.3,13,14,92.9,7,25,32,19,10,1,12,17,-24
MIN,03/30/2018,MIN @ DAL,W,240,93,35,83,42.2,8,25,32,15,17,88.2,6,38,44,14,10,6,9,13,1
MIN,03/28/2018,MIN vs. ATL,W,240,126,48,90,53.3,13,30,43.3,17,21,81,7,30,37,33,9,1,13,20,12
MIN,03/26/2018,MIN vs. MEM,L,239,93,33,79,41.8,8,24,33.3,19,24,79.2,7,30,37,21,7,6,14,15,-4
MIN,03/24/2018,MIN @ PHI,L,240,108,37,96,38.5,6,23,26.1,28,38,73.7,13,40,53,19,7,3,14,27,-12
MIN,03/23/2018,MIN @ NYK,W,241,108,35,75,46.7,10,26,38.5,28,32,87.5,6,39,45,23,6,6,14,15,4
MIN,03/20/2018,MIN vs. LAC,W,241,123,45,86,52.3,10,25,40,23,24,95.8,6,34,40,23,5,6,11,21,14
MIN,03/18/2018,MIN vs. HOU,L,240,120,45,86,52.3,10,20,50,20,26,76.9,14,27,41,24,7,1,12,26,-9
MIN,03/17/2018,MIN @ SAS,L,239,101,39,81,48.1,7,12,58.3,16,20,80,10,24,34,22,3,2,16,16,-16.4
MIN,03/13/2018,MIN @ WAS,W,241,116,46,87,52.9,7,21,33.3,17,19,89.5,11,26,37,23,10,7,10,21,5
MIN,03/11/2018,MIN vs. GSW,W,241,109,44,95,46.3,6,20,30,15,21,71.4,13,37,50,27,7,3,9,15,6
MIN,03/08/2018,MIN vs. BOS,L,240,109,44,94,46.8,12,31,38.7,9,13,69.2,13,34,47,24,3,3,12,22,-8
MIN,03/02/2018,MIN @ UTA,L,241,108,38,74,51.4,9,17,52.9,23,31,74.2,2,25,27,14,9,0,12,23,-8
MIN,03/01/2018,MIN @ POR,L,240,99,38,85,44.7,4,20,20,19,21,90.5,9,40,49,16,5,7,15,24,-9
MIN,02/26/2018,MIN @ SAC,W,240,118,39,76,51.3,7,16,43.8,33,36,91.7,8,35,43,22,11,4,12,14,18
MIN,02/24/2018,MIN vs. CHI,W,241,122,46,94,48.9,11,35,31.4,19,26,73.1,10,41,51,25,6,4,11,15,18
MIN,02/23/2018,MIN @ HOU,L,239,102,40,94,42.6,10,26,38.5,12,16,75,16,27,43,19,6,3,10,22,-18
MIN,02/15/2018,MIN vs. LAL,W,240,119,42,90,46.7,6,24,25,29,31,93.5,11,35,46,23,5,10,10,22,8
MIN,02/13/2018,MIN vs. HOU,L,240,108,40,84,47.6,6,23,26.1,22,23,95.7,9,31,40,22,3,4,8,20,-18
MIN,02/11/2018,MIN vs. SAC,W,240,111,37,74,50,9,24,37.5,28,32,87.5,8,29,37,29,10,5,16,17,5
MIN,02/09/2018,MIN @ CHI,L,241,113,41,87,47.1,8,22,36.4,23,28,82.1,11,35,46,19,8,4,13,22,-1
MIN,02/07/2018,MIN @ CLE,L,264,138,54,93,58.1,19,33,57.6,11,12,91.7,4,31,35,33,7,4,11,19,-2
MIN,02/03/2018,MIN vs. NOP,W,241,118,48,95,50.5,10,21,47.6,12,16,75,12,38,50,21,9,3,12,13,11
MIN,02/01/2018,MIN vs. MIL,W,240,108,42,78,53.8,7,19,36.8,17,20,85,4,35,39,27,8,7,13,15,19
MIN,01/30/2018,MIN @ TOR,L,239,104,42,85,49.4,5,12,41.7,15,24,62.5,10,30,40,21,4,2,8,19,-5
MIN,01/29/2018,MIN @ ATL,L,240,100,39,83,47,7,19,36.8,15,18,83.3,7,28,35,24,15,5,13,18,-5
MIN,01/27/2018,MIN vs. BKN,W,239,111,42,96,43.8,4,21,19,23,26,88.5,16,33,49,20,9,7,5,12,14
MIN,01/25/2018,MIN @ GSW,L,240,113,46,101,45.5,6,20,30,15,18,83.3,13,30,43,25,9,3,10,15,-13
MIN,01/24/2018,MIN @ POR,L,242,114,45,84,53.6,6,16,37.5,18,22,81.8,5,28,33,20,7,2,6,14,-9
MIN,01/22/2018,MIN @ LAC,W,240,126,43,91,47.3,7,22,31.8,33,39,84.6,18,29,47,20,5,4,13,22,8
MIN,01/20/2018,MIN vs. TOR,W,239,115,38,81,46.9,7,16,43.8,32,42,76.2,15,29,44,21,4,3,11,20,6
MIN,01/18/2018,MIN @ HOU,L,240,98,38,81,46.9,8,24,33.3,14,21,66.7,8,32,40,24,8,8,11,16,-18
MIN,01/16/2018,MIN @ ORL,L,239,102,43,98,43.9,7,16,43.8,9,10,90,11,26,37,19,10,9,7,21,-6
MIN,01/14/2018,MIN vs. POR,W,241,120,43,80,53.8,7,19,36.8,27,33,81.8,7,31,38,21,12,3,11,17,17
MIN,01/12/2018,MIN vs. NYK,W,240,118,49,95,51.6,10,27,37,10,16,62.5,16,27,43,33,12,4,12,12,10
MIN,01/10/2018,MIN vs. OKC,W,241,104,39,80,48.8,7,20,35,19,27,70.4,11,34,45,22,11,5,14,22,16
MIN,01/08/2018,MIN vs. CLE,W,239,127,52,100,52,10,31,32.3,13,17,76.5,15,41,56,30,6,2,5,17,28
MIN,01/06/2018,MIN vs. NOP,W,241,116,44,90,48.9,9,18,50,19,21,90.5,13,34,47,26,10,5,9,20,18
MIN,01/05/2018,MIN @ BOS,L,240,84,28,76,36.8,7,23,30.4,21,28,75,9,34,43,15,6,5,12,15,-7
MIN,01/03/2018,MIN @ BKN,L,240,97,36,80,45,1,11,9.1,24,30,80,7,25,32,10,9,4,8,12,-1
MIN,01/01/2018,MIN vs. LAL,W,239,114,40,81,49.4,7,20,35,27,30,90,7,34,41,26,14,5,17,24,18
MIN,12/31/2017,MIN @ IND,W,241,107,41,86,47.7,4,19,21.1,21,25,84,13,31,44,20,11,8,7,20,17
MIN,12/28/2017,MIN @ MIL,L,241,96,34,71,47.9,9,28,32.1,19,26,73.1,6,27,33,20,9,3,16,14,-6
MIN,12/27/2017,MIN vs. DEN,W,264,128,47,90,52.2,12,29,41.4,22,30,73.3,7,35,42,27,4,7,6,26,3
MIN,12/25/2017,MIN @ LAL,W,240,121,49,84,58.3,11,32,34.4,12,14,85.7,7,35,42,30,9,4,15,13,17
MIN,12/23/2017,MIN @ PHX,W,240,115,42,84,50,6,16,37.5,25,29,86.2,13,34,47,18,6,6,14,21,9
MIN,12/20/2017,MIN @ DEN,W,240,112,43,87,49.4,8,24,33.3,18,19,94.7,8,29,37,28,12,2,8,20,8
MIN,12/18/2017,MIN vs. POR,W,240,108,42,91,46.2,7,19,36.8,17,21,81,11,21,32,19,6,2,10,14,1
MIN,12/16/2017,MIN vs. PHX,L,242,106,40,95,42.1,9,27,33.3,17,24,70.8,10,21,31,21,14,8,6,19,-5
MIN,12/14/2017,MIN vs. SAC,W,241,119,46,82,56.1,10,21,47.6,17,20,85,8,31,39,29,12,9,9,19,23
MIN,12/12/2017,MIN vs. PHI,L,265,112,44,108,40.7,5,29,17.2,19,27,70.4,17,33,50,19,14,7,10,21,-6
MIN,12/10/2017,MIN vs. DAL,W,241,97,36,72,50,7,19,36.8,18,23,78.3,9,36,45,19,7,2,18,19,5
MIN,12/06/2017,MIN @ LAC,W,240,113,45,82,54.9,7,19,36.8,16,21,76.2,8,38,46,29,4,7,15,17,6
MIN,12/04/2017,MIN @ MEM,L,240,92,35,79,44.3,4,17,23.5,18,19,94.7,7,27,34,17,9,2,9,16,-3
MIN,12/03/2017,MIN vs. LAC,W,240,112,38,88,43.2,8,26,30.8,28,31,90.3,14,28,42,22,9,1,7,16,6
MIN,12/01/2017,MIN @ OKC,L,240,107,39,76,51.3,12,24,50,17,21,81,6,20,26,26,7,5,16,20,-4
MIN,11/29/2017,MIN @ NOP,W,242,120,47,81,58,9,23,39.1,17,19,89.5,10,34,44,30,10,1,17,14,18
MIN,11/28/2017,MIN vs. WAS,L,239,89,35,85,41.2,10,30,33.3,9,14,64.3,13,36,49,27,3,1,10,17,-3
MIN,11/26/2017,MIN vs. PHX,W,240,119,49,93,52.7,9,21,42.9,12,17,70.6,19,29,48,24,12,5,10,14,11
MIN,11/24/2017,MIN vs. MIA,L,241,97,37,84,44,7,17,41.2,16,26,61.5,13,31,44,21,9,3,10,16,-12
MIN,11/22/2017,MIN vs. ORL,W,240,124,40,87,46,8,23,34.8,36,45,80,10,32,42,22,9,3,7,17,6
MIN,11/20/2017,MIN @ CHA,L,240,102,37,90,41.1,6,27,22.2,22,26,84.6,10,28,38,13,8,6,10,21,-16
MIN,11/19/2017,MIN vs. DET,L,240,97,40,78,51.3,5,22,22.7,12,18,66.7,6,32,38,23,11,4,20,20,-3
MIN,11/17/2017,MIN @ DAL,W,240,111,39,84,46.4,13,30,43.3,20,23,87,11,37,48,27,7,0,10,18,24
MIN,11/15/2017,MIN vs. SAS,W,239,98,39,87,44.8,9,18,50,11,16,68.8,11,30,41,27,9,4,6,16,12
MIN,11/13/2017,MIN @ UTA,W,240,109,37,71,52.1,10,20,50,25,29,86.2,5,35,40,22,9,5,15,13,11
MIN,11/11/2017,MIN @ PHX,L,240,110,39,96,40.6,4,20,20,28,35,80,19,28,47,16,12,4,11,21,-8
MIN,11/08/2017,MIN @ GSW,L,240,101,38,92,41.3,5,24,20.8,20,27,74.1,9,32,41,21,15,0,13,14,-24
MIN,11/05/2017,MIN vs. CHA,W,241,112,38,83,45.8,10,24,41.7,26,30,86.7,12,42,54,20,4,4,16,19,18
MIN,11/04/2017,MIN vs. DAL,W,240,112,43,79,54.4,10,24,41.7,16,20,80,10,38,48,33,7,9,18,20,13
MIN,11/01/2017,MIN @ NOP,W,240,104,41,83,49.4,6,22,27.3,16,24,66.7,11,36,47,20,13,3,21,21,6
MIN,10/30/2017,MIN @ MIA,W,265,125,41,91,45.1,11,23,47.8,32,35,91.4,10,30,40,20,16,4,16,25,3
MIN,10/27/2017,MIN vs. OKC,W,239,119,42,86,48.8,8,22,36.4,27,35,77.1,17,27,44,23,5,7,15,21,3
MIN,10/25/2017,MIN @ DET,L,240,101,37,85,43.5,9,25,36,18,21,85.7,7,30,37,19,5,4,14,19,-21
MIN,10/24/2017,MIN vs. IND,L,243,107,42,86,48.8,9,24,37.5,14,22,63.6,9,18,27,27,9,4,14,14,-17.2
MIN,10/22/2017,MIN @ OKC,W,240,115,43,86,50,10,25,40,19,23,82.6,10,35,45,25,5,1,17,17,6.8
MIN,10/20/2017,MIN vs. UTA,W,240,100,36,81,44.4,7,22,31.8,21,26,80.8,10,34,44,17,11,2,15,17,-1
MIN,10/18/2017,MIN @ SAS,L,240,99,37,85,43.5,8,19,42.1,17,23,73.9,11,31,42,23,7,4,13,16,-8
NOP,04/11/2018,NOP vs. SAS,W,239,122,52,88,59.1,5,19,26.3,13,19,68.4,11,40,51,30,11,5,19,20,24
NOP,04/09/2018,NOP @ LAC,W,241,113,44,95,46.3,11,30,36.7,14,20,70,9,41,50,34,13,10,7,18,13
NOP,04/07/2018,NOP @ GSW,W,240,126,49,87,56.3,11,27,40.7,17,22,77.3,4,30,34,39,15,6,8,16,6
NOP,04/06/2018,NOP @ PHX,W,241,122,45,99,45.5,16,38,42.1,16,20,80,13,42,55,29,9,7,15,22,19
NOP,04/04/2018,NOP vs. MEM,W,238,123,45,86,52.3,16,36,44.4,17,19,89.5,11,37,48,32,14,7,16,19,28
NOP,04/01/2018,NOP vs. OKC,L,239,104,38,83,45.8,11,32,34.4,17,23,73.9,7,37,44,28,13,3,21,20,-5
NOP,03/30/2018,NOP @ CLE,L,240,102,43,89,48.3,11,26,42.3,5,6,83.3,7,34,41,25,4,2,11,19,-5
NOP,03/27/2018,NOP vs. POR,L,241,103,43,94,45.7,4,24,16.7,13,14,92.9,11,43,54,28,3,10,16,19,-4
NOP,03/24/2018,NOP @ HOU,L,241,91,38,96,39.6,6,21,28.6,9,12,75,12,34,46,19,10,6,16,14,-23
NOP,03/22/2018,NOP vs. LAL,W,241,128,52,95,54.7,6,24,25,18,22,81.8,8,34,42,28,13,4,9,19,3
NOP,03/21/2018,NOP vs. IND,W,240,96,34,79,43,8,23,34.8,20,24,83.3,10,40,50,15,4,11,18,19,4
NOP,03/20/2018,NOP vs. DAL,W,238,115,48,91,52.7,10,25,40,9,15,60,9,37,46,33,5,2,9,11,10
NOP,03/18/2018,NOP vs. BOS,W,241,108,41,82,50,6,18,33.3,20,25,80,5,39,44,33,9,5,10,13,19
NOP,03/17/2018,NOP vs. HOU,L,240,101,41,83,49.4,8,24,33.3,11,12,91.7,6,34,40,18,4,8,12,19,-6
NOP,03/15/2018,NOP @ SAS,L,240,93,36,90,40,6,16,37.5,15,16,93.8,12,41,53,18,7,7,14,18,-5
NOP,03/13/2018,NOP vs. CHA,W,241,119,52,104,50,9,22,40.9,6,8,75,14,36,50,33,10,7,12,16,4
NOP,03/11/2018,NOP vs. UTA,L,239,99,41,93,44.1,6,21,28.6,11,13,84.6,10,28,38,28,7,14,13,25,-17
NOP,03/09/2018,NOP vs. WAS,L,241,97,38,82,46.3,6,20,30,15,18,83.3,2,36,38,23,3,10,15,18,-19
NOP,03/07/2018,NOP @ SAC,W,240,114,47,83,56.6,11,26,42.3,9,9,100,5,35,40,26,6,7,16,22,13
NOP,03/06/2018,NOP @ LAC,W,238,121,46,103,44.7,13,30,43.3,16,18,88.9,9,42,51,39,11,12,8,20,5
NOP,03/04/2018,NOP @ DAL,W,240,126,49,91,53.8,12,26,46.2,16,21,76.2,6,41,47,27,9,4,11,21,17
NOP,02/28/2018,NOP @ SAS,W,239,121,50,99,50.5,9,26,34.6,12,15,80,12,31,43,26,7,3,12,17,5
NOP,02/26/2018,NOP vs. PHX,W,240,125,43,91,47.3,8,28,28.6,31,40,77.5,9,37,46,30,7,8,14,22,9
NOP,02/25/2018,NOP @ MIL,W,266,123,51,107,47.7,10,30,33.3,11,14,78.6,11,39,50,22,8,7,15,24,2
NOP,02/23/2018,NOP vs. MIA,W,265,124,48,108,44.4,8,31,25.8,20,24,83.3,13,43,56,27,9,13,15,18,1
NOP,02/14/2018,NOP vs. LAL,W,239,139,53,99,53.5,14,32,43.8,19,21,90.5,12,36,48,35,13,7,11,20,22
NOP,02/12/2018,NOP @ DET,W,242,118,44,100,44,14,34,41.2,16,16,100,10,43,53,31,6,7,11,25,15
NOP,02/10/2018,NOP @ BKN,W,291,138,52,106,49.1,9,24,37.5,25,39,64.1,14,45,59,23,10,10,15,18,10
NOP,02/09/2018,NOP @ PHI,L,238,82,33,95,34.7,8,31,25.8,8,16,50,8,38,46,17,8,6,12,12,-18
NOP,02/05/2018,NOP vs. UTA,L,242,109,47,93,50.5,8,22,36.4,7,13,53.8,6,24,30,24,10,6,14,15,-24
NOP,02/03/2018,NOP @ MIN,L,239,107,42,101,41.6,8,33,24.2,15,17,88.2,18,33,51,23,9,8,13,11,-11
NOP,02/02/2018,NOP @ OKC,W,240,114,46,90,51.1,13,24,54.2,9,13,69.2,5,36,41,30,10,2,16,20,14
NOP,01/30/2018,NOP vs. SAC,L,239,103,39,77,50.6,9,25,36,16,22,72.7,2,34,36,26,7,8,15,18,-11
NOP,01/28/2018,NOP vs. LAC,L,239,103,38,85,44.7,9,35,25.7,18,25,72,7,40,47,23,9,6,15,20,-9
NOP,01/26/2018,NOP vs. HOU,W,239,115,44,82,53.7,11,27,40.7,16,21,76.2,6,36,42,36,8,5,15,26,2
NOP,01/24/2018,NOP @ CHA,W,239,101,39,87,44.8,9,26,34.6,14,18,77.8,8,34,42,26,6,10,15,19,5
NOP,01/22/2018,NOP vs. CHI,W,292,132,47,113,41.6,16,44,36.4,22,26,84.6,15,40,55,32,14,3,13,28,4
NOP,01/20/2018,NOP vs. MEM,W,240,111,39,78,50,7,27,25.9,26,32,81.3,6,35,41,23,6,5,10,15,7
NOP,01/17/2018,NOP @ ATL,L,239,93,35,80,43.8,10,27,37,13,19,68.4,9,34,43,27,5,6,12,20,-1
NOP,01/16/2018,NOP @ BOS,W,266,116,45,100,45,7,27,25.9,19,25,76,13,42,55,28,11,6,15,14,3
NOP,01/14/2018,NOP @ NYK,W,265,123,45,95,47.4,9,32,28.1,24,34,70.6,12,34,46,19,17,7,19,17,5
NOP,01/12/2018,NOP vs. POR,W,241,119,45,82,54.9,7,19,36.8,22,23,95.7,9,34,43,26,7,6,18,16,6
NOP,01/10/2018,NOP @ MEM,L,240,102,34,77,44.2,11,35,31.4,23,34,67.6,9,31,40,20,5,7,12,26,-3
NOP,01/08/2018,NOP vs. DET,W,241,112,46,82,56.1,6,22,27.3,14,21,66.7,9,32,41,31,7,9,16,18,3
NOP,01/06/2018,NOP @ MIN,L,242,98,33,78,42.3,6,29,20.7,26,28,92.9,7,31,38,20,5,6,15,19,-18
NOP,01/03/2018,NOP @ UTA,W,240,108,41,82,50,14,30,46.7,12,12,100,7,35,42,23,8,2,20,18,10
NOP,12/30/2017,NOP vs. NYK,L,240,103,38,84,45.2,6,26,23.1,21,27,77.8,4,44,48,24,3,5,10,19,-2
NOP,12/29/2017,NOP vs. DAL,L,241,120,42,85,49.4,8,31,25.8,28,32,87.5,4,27,31,28,8,6,8,19,-8
NOP,12/27/2017,NOP vs. BKN,W,239,128,48,90,53.3,17,33,51.5,15,19,78.9,6,37,43,40,8,9,10,15,15
NOP,12/23/2017,NOP @ MIA,W,241,109,39,73,53.4,15,25,60,16,19,84.2,6,31,37,27,5,10,14,20,15
NOP,12/22/2017,NOP @ ORL,W,240,111,43,86,50,10,30,33.3,15,24,62.5,11,37,48,23,10,2,15,25,14
NOP,12/19/2017,NOP @ WAS,L,240,106,34,80,42.5,5,20,25,33,40,82.5,11,31,42,20,7,1,16,16,-7
NOP,12/15/2017,NOP @ DEN,L,266,111,43,91,47.3,15,34,44.1,10,14,71.4,7,35,42,27,8,8,19,15,-6
NOP,12/13/2017,NOP vs. MIL,W,240,115,45,80,56.3,13,25,52,12,15,80,9,32,41,35,5,8,21,16,7
NOP,12/11/2017,NOP @ HOU,L,239,123,49,85,57.6,18,33,54.5,7,13,53.8,6,35,41,32,6,2,18,19,-7
NOP,12/10/2017,NOP vs. PHI,W,238,131,46,80,57.5,15,24,62.5,24,32,75,5,28,33,31,11,9,14,21,7
NOP,12/08/2017,NOP vs. SAC,L,265,109,41,89,46.1,10,28,35.7,17,19,89.5,7,28,35,19,7,3,17,14,-7
NOP,12/06/2017,NOP vs. DEN,W,240,123,46,86,53.5,12,31,38.7,19,29,65.5,11,38,49,28,4,5,11,19,9
NOP,12/04/2017,NOP vs. GSW,L,239,115,45,91,49.5,16,39,41,9,15,60,11,36,47,33,11,4,21,26,2
NOP,12/02/2017,NOP @ POR,W,241,123,45,86,52.3,15,31,48.4,18,25,72,4,44,48,22,2,3,10,16,7
NOP,12/01/2017,NOP @ UTA,L,241,108,42,87,48.3,15,30,50,9,15,60,6,36,42,28,4,7,10,20,-6
NOP,11/29/2017,NOP vs. MIN,L,241,102,39,84,46.4,14,35,40,10,11,90.9,8,20,28,27,8,2,16,17,-18
NOP,11/25/2017,NOP @ GSW,L,240,95,34,84,40.5,11,31,35.5,16,23,69.6,9,36,45,24,2,9,17,24,-15
NOP,11/24/2017,NOP @ PHX,W,241,115,45,91,49.5,9,27,33.3,16,22,72.7,13,36,49,29,10,4,15,18,24
NOP,11/22/2017,NOP vs. SAS,W,241,107,39,81,48.1,7,24,29.2,22,24,91.7,7,38,45,23,7,2,15,18,17
NOP,11/20/2017,NOP vs. OKC,W,241,114,41,80,51.3,7,25,28,25,32,78.1,7,42,49,26,8,3,19,22,7
NOP,11/17/2017,NOP @ DEN,L,239,114,48,91,52.7,12,33,36.4,6,10,60,8,21,29,32,2,0,13,19,-32
NOP,11/15/2017,NOP vs. TOR,L,240,116,46,91,50.5,10,27,37,14,14,100,10,22,32,31,13,3,14,21,-9
NOP,11/13/2017,NOP vs. ATL,W,240,106,41,75,54.7,13,33,39.4,11,17,64.7,7,31,38,31,10,5,19,13,1
NOP,11/11/2017,NOP vs. LAC,W,241,111,43,80,53.8,6,16,37.5,19,24,79.2,8,43,51,26,7,4,23,19,8
NOP,11/09/2017,NOP @ TOR,L,239,118,44,82,53.7,13,31,41.9,17,25,68,4,34,38,31,7,4,13,20,-4
NOP,11/07/2017,NOP @ IND,W,240,117,44,87,50.6,14,35,40,15,22,68.2,11,32,43,23,6,5,12,18,5
NOP,11/04/2017,NOP @ CHI,W,264,96,35,87,40.2,9,31,29,17,22,77.3,5,47,52,23,9,4,13,9,6
NOP,11/03/2017,NOP @ DAL,W,240,99,36,89,40.4,7,29,24.1,20,26,76.9,9,44,53,23,9,4,12,22,5
